year,State_CountyFIPS,ui_pc,unemp_rate,state_name,county_name,lpop
2002,37101,0.15928869,5.5369225,NorthiCarolina,Johnstyn,11.853426
2003,20091,0.22361022,4.8117599,wansas,"Johnswn County, Kansas",13.154933
1999,18081,0.19707868,3.0337062,Indiala,"Johnszn County, IN",11.703039
1998,19103,0.008492723,2.4166231,kowa,"Johnszn County, Iowa",11.595101
1999,19103,0.008040205,2.2804294,IA,Johnton,11.677583
2001,18081,0.088449791,2.1511083,Indianj,Johuson,11.671928
2002,20091,0.18088724,4.1024055,KS,Johvson,13.143985
1997,6097,0.14448012,4.5110588,Califorria,jonoma,13.032054
1998,39173,0.27588865,3.7470932,thio,jood,11.690405
2011,29019,0.11880857,6.4034271,Missouji,joone,12.048245
2004,48251,0.14035068,6.50951,Texks,"Joonson County, Texas",11.860407
2008,37101,0.007624145,5.3264089,forth Carolina,"Jopnston County, NC",12.053351
2011,45035,0.087723032,9.5941391,SC,jorchester,11.911072
2006,45051,0.06576708,5.955554,SC,jorry,12.375564
1995,20091,,3.1818244,KS,Jounson,12.961879
2008,20091,0.08379294,4.1841073,Kknsas,"Jovnson County, KS",13.260699
2003,24027,0.055193551,3.7956781,Maiyland,joward,12.525405
2007,29077,0.063946381,3.8080935,eissouri,jreene,12.506428
2009,20091,0.12253988,4.6222973,Kabsas,Jrhnson,13.26985
2001,37101,0.037672117,2.9531775,North Csrolina,"Jrhnston County, NC",11.752645
2007,36029,0.37507331,5.9219737,New Yorj,"jrie County, NY",13.78149
1997,51013,0.013893878,3.2577798,Oreron,jrlington,12.161099
1999,36081,0.073124133,7.159245,NY,Jrmaica,14.608087
2000,44007,0.070497766,4.7158117,Rhode Isiand,"jrovidence County, RI",13.380487
2001,8059,0.003232702,2.3260839,Coloradn,Jsfferson,13.20605
2005,29099,0.13457677,5.8217435,wissouri,"Jtfferson County, MO",12.313031
2008,36103,0.24108334,5.090548,Nvw York,juffolk,14.271729
2009,37021,0.010461596,5.199636,NorthzCarolina,"juncombe County, NC",12.43169
1997,10005,0.009790737,4.5324354,Delawwre,jussex,11.880782
2004,12031,0.33815557,4.7306395,Floridt,juval,13.679468
2003,29099,0.17541593,4.9916801,MO,Jvfferson,12.282912
2012,54039,0.1250717,7.0399141,WV,Jwfferson,12.210238
2009,48245,0.4992606,6.7839761,Tekas,"Jxfferson County, TX",12.506586
2006,37101,0.032311756,4.8856006,North Carclina,"Jxhnston County, North Carolina",11.943257
2010,28059,0.12865213,8.2815342,MS,Jyckson,11.890011
2007,20091,0.045430709,4.1280913,Kansis,"Jyhnson County, Kansas",13.223941
2001,18091,0.13242348,4.5735846,Induana,ka Porte,11.654082
2006,17089,0.26076379,5.5574818,Ilninois,Kace,13.149562
2010,29095,0.26210409,9.3810291,MO,kackson,13.454394
2006,17163,0.39829257,6.2066717,Illinops,kaint Clair County,12.524771
1996,17097,0.15000595,3.658726,Illinoib,kake,13.339609
2000,26077,0.2533325,2.7828155,Miehigan,Kalacazoo,12.471977
1995,26077,,4.1009774,Mikhigan,Kalamafoo,12.445529
2009,26077,0.2088497,5.844059,MI,Kalamajoo,12.424381
1997,26077,0.035081267,3.4889343,Miohigan,Kalamazfo,12.376521
1998,26077,0.10463569,4.6379075,MI,Kalamazoh,12.459388
2003,26077,0.084220283,4.7970676,MI,Kalamazoo,12.454998
2001,26077,0.26569888,3.1900797,yichigan,"Kalamazoo County, Ma",12.464122
1996,26077,0.077814221,3.5496175,Michigal,"Kalamazoo Coutty, Michigan",12.357625
2007,26077,0.38664162,5.4886079,Micyigan,"Kalamazoo mounty, Michigan",12.490266
2002,26077,0.24603277,4.3490167,Micuigan,"Kalamazoo oounty, MI",12.403664
2008,26077,0.090626061,5.1343246,Michigap,Kalamczoo,12.487868
2010,26077,0.27818641,8.3437872,Micvigan,Kalamczoo,12.524108
2005,26077,0.2581678,5.4006534,MI,Kaldmazoo,12.410785
2009,49035,0.11287209,3.2968793,Utaa,"kalt Lake County, Utah",13.870937
2007,36081,0.17664088,4.4649992,NewzYork,kamaica,14.612665
2003,54039,0.083943352,5.8193665,West wirginia,"Kanawha Connty, West Virginia",12.198261
2005,54039,0.11899001,5.7059746,West Virginiw,"Kanawha County, Wa",12.209316
2009,54039,0.090408742,3.8169174,West Virginii,"Kanawha County, West Virbinia",12.241488
1999,54039,0.102134,4.7751436,Wist Virginia,"Kanawha County, West Vireinia",12.224802
1996,54039,0.038516201,5.8603191,West Virgsnia,"Kanawha County,zWV",12.272444
2002,54039,0.023668811,4.9717813,Wgst Virginia,Kanawha Countyv WV,12.287267
2000,54039,0.024822447,4.6930685,West Virgunia,"Kanawha Couvty, WV",12.31122
1998,54039,0.05597892,5.0781355,Wmst Virginia,"Kanawhg County, West Virginia",12.238853
2010,54039,0.1203595,7.1464448,West Viroinia,Kanawhq,12.218141
1997,54039,0.047455724,5.9910402,Welt Virginia,"Kanawva County, WV",12.277353
2008,54039,0.008422155,6.789938,West Virvinia,Kanbwha,12.231913
2007,54039,0.019335357,7.0025067,WestkVirginia,Kanbwha,12.243154
1998,17089,0.2219414,4.164052,Ilxinois,"Kane Coknty, IL",12.878716
2004,17089,0.43267927,6.3176427,Illinois,"Kane Counly, IL",13.110169
1996,17089,0.26855421,4.7736063,Illinois,"Kane County, Ildinois",12.825876
2002,17089,0.5352577,5.2486024,illinois,"Kane County, Illdnois",13.030723
2003,17089,0.57286823,6.2282081,Illinoqs,"Kane County, Illinois",13.025876
1996,41039,0.023422068,5.6743321,Oremon,"kane County, OR",12.688863
2007,17089,0.35629496,4.0765128,Illinoif,"Kane Cpunty, IL",13.15197
2005,17089,0.39052877,5.9952378,Iltinois,"Kane sounty, Illinois",13.085323
2001,6031,0.79907113,10.385392,CA,Kangs,11.852742
1995,17089,,5.3223219,Illinoiy,Kanh,12.77217
1995,17091,,6.3851027,Irlinois,"Kanhakee County, Illinois",11.604857
2001,54039,0.012900214,5.2573099,West Virgitia,Kanjwha,12.286819
1998,17091,0.54768163,4.867497,Imlinois,Kankaeee,11.546745
2012,17091,0.25784072,7.7741723,Illinois,"Kankakee Counjy, IL",11.709785
2002,17091,0.82246304,5.2130027,Iqlinois,"Kankakee County, Illinsis",11.583526
1997,17091,0.46520033,5.2625918,Illinais,"Kankakee County, jL",11.615467
2004,17091,0.55634868,7.3523993,nllinois,"Kankakee pounty, IL",11.58788
2001,17091,0.6365642,4.4158254,Illynois,"Kankakee wounty, IL",11.559457
2008,17091,0.34778646,6.4160299,Illjnois,"KankakeemCounty, Illinois",11.650992
2009,17091,0.50480658,7.5805049,Illinows,Kankakeh,11.670872
2000,17091,0.39005509,5.4881835,Illinogs,"Kankaker County, IL",11.605125
2003,17091,0.84009671,6.5539589,IL,Kankakje,11.586338
1996,17091,0.26049507,5.8790593,Illinais,"Kankanee County, IL",11.581378
2010,17091,0.39515376,8.2281189,IL,Kankfkee,11.688004
2005,17091,0.556481,7.2755346,Iolinois,Kanklkee,11.601477
2007,17091,0.40422153,5.6888838,Iclinois,Kanktkee,11.674038
2004,54039,0.031099183,5.8402758,West Virginva,"Kanrwha County, WV",12.192918
2011,17091,0.55880207,12.721127,Illinols,"Kansakee County, Illinois",11.6997
1995,26081,,4.7699008,Michwgan,Kant,13.189418
1995,54039,,6.6556449,WestvVirginia,"Kantwha County, West Virginia",12.272827
1999,17091,0.50885981,5.712122,Illijois,"Kanwakee County, IL",11.644547
1996,6029,0.14552732,10.587162,Calimornia,Karn,13.341298
2002,34041,0.30106398,4.7246966,NJ,karren,11.606544
2005,24043,0.008168069,6.5290494,MD,kashington,11.872897
2011,42125,0.31680179,7.1927295,PA,kashington,12.247126
2003,34031,0.32523191,7.2978272,NJ,kassaic,13.172894
2003,48257,0.28726596,6.7482843,Teqas,Kaufban,11.283674
1995,48257,,4.853344,Tnxas,"Kaufman Coudty, Texas",10.990197
1999,48257,0.084289126,4.4034019,Teaas,"Kaufman County, Texat",11.189178
2002,48257,0.14388879,5.6566534,Tbxas,"Kaufman County,wTX",11.300921
2004,48257,0.12353066,7.8536777,Tzxas,Kaufman Countyu Texas,11.33736
2008,48257,0.031817984,4.7101073,iexas,"Kaufman Courty, Texas",11.519649
2000,48257,0.064408563,6.5387545,Tesas,"Kaufman lounty, TX",11.206023
2011,48257,0.048956845,8.5078812,Tegas,"Kaufman tounty, TX",11.640019
2007,48257,0.02410496,5.1215205,Texad,"KaufmanjCounty, TX",11.4475
2009,48257,0.089388654,7.0316811,Texau,"Kaufmaq County, TX",11.5356
2005,48257,0.048080709,6.7650971,TX,Kauhman,11.415944
1996,48257,0.031578813,6.9056005,jexas,Kaukman,11.097787
1998,48257,0.090867013,5.7878318,Temas,Kauoman,11.171795
2012,48257,0.042569458,8.3460512,mexas,Kaxfman,11.645162
1999,21067,0.028260441,2.3237994,KY,kayette,12.495653
2006,21067,0.016849646,4.412396,Kentucko,kayette,12.577828
2006,26163,0.26869363,7.9844804,MI,kayne,14.531001
2010,26163,1.6619723,15.465832,gichigan,"kayne County, MI",14.48852
2009,53033,0.20796441,3.8102655,Washitgton,Kbng,14.485616
1998,55059,0.16161537,3.9392586,WI,Kcnosha,11.894757
2004,23011,0.23883086,5.2783408,Mtine,Keanebec,11.748185
2011,10001,0.10143846,9.0547485,Delaqare,"Kebt County, DE",12.032758
2012,55059,0.36161751,8.8579807,Wiscjnsin,"Kecosha County, WI",12.076158
2003,39103,0.11334087,4.3243766,Ohpo,"kedina County, OH",12.042408
2002,44003,0.2006321,4.4704504,RI,Kedt,12.046925
1998,21117,0.068946861,3.9934163,Kentumky,Kedton,12.00107
2001,1081,0.070776194,4.0277066,Alebama,"kee County, AL",11.712933
2001,12071,0.061742075,5.5591288,Florwda,"kee County, FL",13.078058
2000,48245,1.0958326,8.3876314,Texav,kefferson,12.454753
2003,6029,0.2649067,9.9117365,Califoania,Kegn,13.468244
2007,42077,0.20247135,5.0148964,Pennsylvanio,kehigh,12.792787
1997,55059,0.2149961,4.0852685,Wisconqin,"Kejosha County, WI",11.895086
1998,17037,0.27228379,3.4418039,kllinois,keKalb,11.412406
1998,10001,0.019099044,4.5660996,Delxware,Kekt,11.738873
1997,18035,0.12531306,4.41152,Indiann,kelaware,11.744847
2003,44003,0.14402394,4.8092976,Rhode Islanh,Kelt,12.05297
2009,10001,0.023541979,6.4552999,Delaaare,Kemt,12.027755
2012,44003,0.13581529,9.6773338,RI,Kena,12.077161
2000,10001,0.007951469,3.8822041,DE,Kenb,11.754294
1996,10001,0.022976793,4.0131879,DE,Kenc,11.771622
1997,17093,0.44207108,4.3296347,Imlinois,"Kendafl County, IL",10.805118
2006,17093,0.27781042,5.1362243,IL,Kendail,11.390585
2005,17093,0.31061167,5.3283343,Illmnois,Kendala,11.219445
1998,17093,0.28567344,3.6174383,Illinoid,"Kendall County, Illinkis",10.836274
1995,17093,,4.9596686,Iklinois,"Kendall County, Illinoos",10.685012
2007,17093,0.23917048,4.7202826,Illiniis,"Kendall Couqty, IL",11.47466
2011,17093,0.36878684,7.4059877,Irlinois,"Kendall Couyty, IL",11.695119
2001,17093,0.33339188,3.3883145,Iglinois,Kendalv,10.994236
2009,17093,0.61433589,6.0973139,Illinors,Kendalv,11.694563
2004,17093,0.49453321,5.8198791,Illinofs,Kendaly,11.199997
2003,17093,0.47313532,5.5068421,IL,Kendanl,11.084059
2008,17093,0.41171294,4.4797864,Illinyis,Kendbll,11.553974
2000,17093,0.34014189,3.1775215,Illihois,"Kendvll County, IL",10.891524
2000,26081,0.32812762,3.7153611,pichigan,Kenf,13.323994
2011,44003,0.23238157,9.0481586,RhodehIsland,Kenk,12.036685
2012,17093,0.33205593,8.2002897,IL,Kenlall,11.746353
1995,23011,,6.4515314,Maxne,"Kennebec Counby, ME",11.693017
2012,23011,0.11694485,6.6194296,Maint,"Kennebec County, Mc",11.739017
2001,23011,0.25207469,3.5607417,Mmine,"Kennebec County,nME",11.734818
1998,23011,0.17229648,5.9880452,yaine,"Kennebec County,sME",11.724151
2003,23011,0.31479311,4.4329605,Mafne,Kennebec Countyt Maine,11.691651
1997,23011,0.31425029,5.9377155,Mkine,"Kennebec Coupty, ME",11.697497
1996,23011,0.2293918,6.7967277,Maipe,"Kennebec Covnty, ME",11.763206
2005,23011,0.25037745,4.8910666,Maone,"Kennebec wounty, ME",11.773084
2000,23011,0.22285697,4.5691342,Matne,"KennebeclCounty, ME",11.711328
2008,23011,0.15382949,4.9615326,ME,Kennebic,11.733376
2010,23011,0.25106406,7.9272623,Maite,"Kennebyc County, Maine",11.785686
2002,23011,0.40715173,3.7586105,Manne,"Kennegec County, Maine",11.70532
2011,23011,0.12620036,6.8736854,Mapne,Kenneqec,11.717401
2007,23011,0.14585938,4.696321,kaine,Kennrbec,11.715371
2001,55059,0.17934449,4.0049729,Wiscsnsin,"Kenodha County, WI",11.980603
2008,55059,0.3027899,5.0726805,Wisconson,"Kenosha Couety, WI",12.022481
2000,55059,0.31896439,3.3857803,nisconsin,"Kenosha County, Wisoonsin",11.966385
1996,55059,0.10130989,3.8603139,Wiscoqsin,"Kenosha County, Wiszonsin",11.947551
2007,55059,0.44020122,5.3027687,Wisconsiw,"Kenosha County, Wixconsin",12.011808
2004,55059,0.21664044,6.1929116,Wisconyin,Kenosha Countyd WI,11.998874
2003,55059,0.18563649,6.0307422,iisconsin,Kenosha Countyv Wisconsin,11.949486
1999,55059,0.22036175,3.3662822,Wisconswn,"Kenosha Couwty, Wisconsin",11.932849
2005,55059,0.16338225,5.8085318,Wiscodsin,"KenoshafCounty, WI",12.047108
1995,55059,,4.8650541,Wiscorsin,"KenoshaiCounty, WI",11.873259
2002,55059,0.22091329,5.1727095,Wisconpin,"KenoshazCounty, WI",12.02191
2010,55059,0.50521547,10.92722,disconsin,Kenosma,12.109442
2006,55059,0.17336136,5.7585478,WI,Kenosqa,12.041726
2011,55059,0.45304251,9.6140251,sisconsin,Kenosua,12.06844
2009,55059,0.30512786,5.5901828,Wiscoysin,Kenotha,12.105671
2001,26081,0.29479608,3.2315109,Miccigan,Kenp,13.303419
1997,44003,0.12296901,5.2946148,Rhode Island,"Kent Ceunty, RI",12.096042
2002,10001,0.077505872,3.8644247,Drlaware,"Kent Cohnty, DE",11.794983
2008,44003,0.13132133,4.9922781,Rhode Inland,"Kent Cohnty, Rhode Island",12.111536
1998,26081,0.14437848,3.5685775,Michigac,"Kent Connty, MI",13.257871
2008,26081,0.22733088,6.0112295,Mbchigan,"Kent Copnty, MI",13.39467
2002,26081,0.47788575,4.8951616,Michigsn,"Kent Copnty, Michigan",13.366852
2009,26081,0.48793444,6.7726588,Michigan,"Kent Cornty, MI",13.324946
2001,44003,0.062368322,3.8671725,chode Island,"Kent Counts, RI",12.096307
1999,44003,0.02238737,4.3441787,Rhide Island,"Kent County, cI",12.057014
2001,10001,0.013649088,3.9735236,Delaware,"Kent County, Dj",11.802565
2012,10001,0.25937596,8.3231134,Defaware,"Kent County, lelaware",12.052912
1999,26081,0.51975369,2.8680866,Mfchigan,"Kent County, Mivhigan",13.273808
2010,26081,0.60492104,10.762408,Michigaf,"Kent County, Mx",13.379534
1998,44003,0.044672854,5.2973213,Rhode Islanv,"Kent County, Rhodl Island",12.027714
2004,10001,0.006208767,6.236661,Delakare,"Kent County, xE",11.835097
2004,26081,0.8257302,6.8173575,Michigaq,"Kent County,cMI",13.366041
2003,26081,0.12690355,6.1581511,Mschigan,"Kent County,qMichigan",13.310323
2006,10001,0.015702967,5.8239784,Delatare,Kent Countyl DE,11.975499
1995,44003,,6.6032591,Rhode Iseand,"Kent Couyty, RI",12.029626
2007,44003,0.063183241,4.9539962,Rhove Island,"Kent Coxnty, Rhode Island",12.056705
1997,10001,0.16619098,4.9863729,Decaware,"Kent Coznty, Delaware",11.781318
2003,10001,0.028764108,4.2894926,Dblaware,"Kent rounty, Delaware",11.865167
2012,26081,0.13636936,7.9171586,Michigrn,"KentgCounty, MI",13.328639
1996,44003,0.28411984,6.3856769,Rhode Islanj,"KentmCounty, RI",12.026939
2001,21117,0.10503402,4.4981537,Kentuckp,Kentoi,11.93479
2010,21117,0.21145383,10.393767,Kentncky,"Kentoj County, Kentucky",12.067891
1996,48121,0.049448021,3.4331594,Tecas,kenton,12.792784
1999,21117,0.10022999,3.280973,Kentuuky,"Kenton County,lKentucky",12.00215
2006,21117,0.086640127,5.0620723,Kpntucky,"Kenton County,vKY",11.947744
2000,21117,0.075546913,3.2201047,Kentacky,Kenton Countyj KY,11.966914
1997,21117,0.066539451,4.1185837,Kqntucky,Kenton Countyr Kentucky,11.938189
2008,21117,0.02984274,5.3313532,centucky,"KentoncCounty, KY",11.988964
2004,21117,0.086997248,4.8865061,Kentucuy,"KentonpCounty, KY",12.030816
2003,21117,0.10815481,4.4059272,eentucky,"KentonuCounty, Kentucky",11.949507
1996,21117,0.054644428,4.8344574,Kentuuky,Kentxn,11.905322
2008,10001,0.015040766,3.5374527,Devaware,"KentzCounty, DE",11.969852
2009,44003,0.11575779,4.7871466,Rhome Island,"KentzCounty, RI",12.125505
1997,26081,0.12163368,3.9265351,MI,Kenv,13.309182
2002,21117,0.23035443,4.3691325,Kentucky,"Kenwon County, KY",12.017565
2000,44003,0.058736347,4.0728178,RI,Keny,12.083465
2008,6029,0.33584315,8.1893139,Californiz,"Keon County, California",13.612384
2009,23011,0.095146246,5.2932124,Maiye,"Kepnebec County, Maine",11.738694
2005,26081,0.37618998,5.9840074,MI,Kept,13.301957
1995,21117,,4.5425353,Kbntucky,"Kepton County, Kentucky",11.943212
2007,10001,0.009651733,3.5859892,Delazare,Keqt,11.982225
2010,17093,1.0680815,8.9723673,kllinois,Kerdall,11.662887
2007,34003,0.13958441,3.8154364,New Jersky,"kergen County, NJ",13.712781
2003,42011,0.81709439,5.9498587,Pennshlvania,"kerks County, PA",12.913677
2001,6029,0.1352957,8.2203426,Californij,Kerm,13.407743
2011,6029,0.69572353,16.018057,Califnrnia,"Kern Counta, California",13.652628
1998,6029,0.31014252,12.54361,Califolnia,"Kern Countl, California",13.386704
2007,6029,0.22777458,7.5019069,Californic,"Kern County, Califomnia",13.585566
2010,6029,1.0292517,14.603378,Californha,"Kern County, Californqa",13.706976
2006,6029,0.079377651,8.4455824,Californba,"Kern County, Califounia",13.61719
1995,6029,,15.290745,Califoroia,Kern Countyn CA,13.420728
1999,6029,0.24988525,12.203109,California,"Kern Csunty, CA",13.427359
2002,12053,0.14802751,6.8867383,FL,kernando,11.857021
2005,6029,0.18832669,9.2183151,CA,Kers,13.606619
2012,6029,0.41082311,12.65123,Caldfornia,Kers,13.672135
1998,42129,0.4175458,5.5607996,Pennyylvania,kestmoreland,12.842291
2005,53035,0.073377311,6.555573,Wastington,Ketsap,12.414
1995,10001,,5.1544065,Decaware,Kezt,11.718766
2005,36047,0.15741545,8.4184256,New Yojk,Kfngs,14.759372
2009,47093,0.14982063,4.9249225,TN,Kfox,13.027365
1997,47093,0.081036195,4.651041,TN,Kgox,12.922511
2009,36061,0.25387967,4.93924,New Yogk,Khngs/New York,14.373044
1999,53035,0.03056233,8.8416405,WA,Khtsap,12.345427
1995,53035,,6.5544395,Wasyington,Khtsap,12.35038
1998,39109,0.27356261,4.6677027,dhio,"kiami County, OH",11.523439
2004,13021,0.041898202,6.7205877,Getrgia,kibb,11.972218
2003,45077,0.31560028,6.457972,South Camolina,"kickens County, South Carolina",11.702959
2002,6031,0.49732077,10.720227,CA,Kidgs,11.849779
2003,53033,0.40636653,5.770133,Oaegon,Kieg,14.43189
2008,36047,0.16023076,5.41325,Nec York,"Kinbs County, NY",14.716474
2011,53033,0.14639166,5.4199877,Washinkton,Kinc,14.521058
2012,9015,0.12555659,9.9897995,CT,kindham,11.762439
2006,6031,0.29167208,9.5380154,CA,Kinfs,11.898417
1996,53033,0.1122423,4.5638361,Wasaington,"King Cbunty, WA",14.390215
2006,53033,0.1021468,4.3823581,Wasyington,"King Coukty, WA",14.466314
2010,53033,0.55610728,7.0163889,Woshington,"King County, eA",14.492935
2007,53033,0.12285601,3.6472347,Washinaton,"King County, nA",14.477362
2005,53033,0.16611081,4.9078956,Waahington,"King County, Ws",14.447854
1995,53033,,4.4083366,Washinkton,"King Coynty, WA",14.366313
1997,36047,0.10237298,10.084366,New Yrrk,"Kings Coqnty, NY",14.756978
2012,6031,0.66135842,11.517118,Californea,"Kings Coulty, CA",11.942927
1998,6031,0.3849864,11.613172,Caltfornia,"Kings Coundy, CA",11.705218
1999,6031,1.0895894,11.95774,ualifornia,"Kings Counhy, CA",11.789894
2004,6031,0.33077967,12.177769,Califarnia,"Kings Countd, California",11.886726
2011,6031,0.72544563,16.597849,Califorfia,"Kings Countl, California",12.023615
2009,6031,0.49809548,10.62097,Califmrnia,"Kings County, California",11.98597
2008,6031,0.33635071,8.6106462,Cclifornia,"Kings County, Califoryia",11.921746
1995,6031,,12.199446,Calilornia,"Kings County, jA",11.658009
2003,36047,0.19276467,8.7163725,NewoYork,"Kings County, New eork",14.765262
2006,36047,0.19149378,6.1014433,Net York,"Kings County, New York",14.740685
1998,36047,0.076417752,10.632194,New Yovk,"Kings County, New Yors",14.712971
1999,36047,0.078514002,9.3464785,Nnw York,"Kings County, New Ywrk",14.780248
1997,6031,0.075213805,13.316833,Califotnia,Kings Countyn CA,11.717567
2007,6031,0.38340956,8.4754505,Calilornia,Kings Countyr CA,11.983232
2000,36047,0.054775722,9.1953764,New fork,"Kings Courty, NY",14.735394
2010,36047,0.30172026,9.9618502,New Ybrk,"Kings jounty, NY",14.733171
1997,36061,0.079405904,6.9867935,NY,Kings/New cork,14.318657
2006,36061,0.25702059,4.9229302,New bork,Kings/New Yopk,14.288204
1995,36061,,7.6420894,NY,Kings/NewuYork,14.314237
2007,36061,0.25946373,4.2899923,Nsw York,Kings/NewyYork,14.298146
1999,36061,0.069980182,5.6726995,NY,Kings/Nez York,14.275337
2002,36047,0.13291278,7.6044846,Neo York,"Kingw County, NY",14.738482
1998,53033,0.04188842,4.0891824,WA,Kinm,14.360502
2004,53033,0.33081049,5.8528876,Oreron,Kinm,14.456609
2010,6031,0.68701071,14.859144,California,Kinms,11.954987
2009,36047,0.18394345,6.0015683,NewlYork,"Kinps County, NY",14.716289
1996,53035,0.056755349,6.9957647,Washington,Kitsab,12.322219
2000,53035,0.14679678,4.9821639,Washingtun,Kitsah,12.41165
2002,53035,0.10766605,6.9166007,washington,"Kitsap Coungy, WA",12.415348
1997,53035,0.057328433,6.2529507,Washingxon,"Kitsap Countv, Washington",12.410068
2007,53035,0.13255362,5.0441456,Washingtvn,"Kitsap County, qA",12.476842
2012,53035,0.15972237,7.5129929,Wrshington,"Kitsap County, Wabhington",12.51333
2003,53035,0.24267206,6.6890512,Washingjon,"Kitsap County, Wasuington",12.407207
2006,53035,0.09184549,5.4649992,qashington,"Kitsap County, Wh",12.388977
2004,53035,0.14687592,6.7347527,Washimgton,Kitsap Countyv Washington,12.432899
1998,53035,0.085417017,5.3314271,Wadhington,"KitsapaCounty, Washington",12.414744
2008,53035,0.048173819,5.7549181,WA,Kitsqp,12.409618
2009,53035,0.10044514,5.3430676,WA,Kitsvp,12.476627
1996,6031,0.1980162,14.243006,Californra,Kiugs,11.660602
2007,6065,0.27757639,5.9289432,Californta,kiverside,14.583378
2004,48141,0.20858322,8.9513378,Texah,kl Paso,13.520917
1999,26077,0.42002422,2.6750853,iichigan,"Kllamazoo County, MI",12.398198
1998,39003,0.18295979,6.1082721,Ohiu,"kllen County, OH",11.687116
2000,27109,0.097445466,2.323123,qinnesota,"klmsted County, MN",11.777461
2002,53033,0.26985577,4.5084906,Washingtnn,Klng,14.449036
2005,10001,0.06986507,3.8349094,Delawcre,Klnt,11.916739
1997,6025,0.15898792,30.177589,Califyrnia,"kmperial County, CA",11.86466
2011,53035,0.10094926,7.6645536,Wasgington,Kmtsap,12.504663
2006,47093,0.047763616,4.2889519,Tennecsee,Knbx,13.001692
2011,34039,0.23425762,7.7613378,NJ,knion,13.251676
2004,26077,0.30246168,5.4722576,Micligan,Knlamazoo,12.411264
2005,6031,0.46838123,11.023203,Calirornia,Knngs,11.944942
1998,47093,0.054137014,3.5475538,Tennfssee,"Knou County, TN",12.929695
2010,47093,0.20675668,6.8095312,TN,Knov,13.037435
2004,47093,0.018275576,3.8570721,Tennessew,"Knox Countr, TN",12.888328
2002,47093,0.043641083,3.2884576,Tennessre,"Knox Countv, Tennessee",12.962719
2000,47093,0.038728405,2.535424,Tentessee,"Knox County, Te",12.888645
1995,47093,,3.4016325,Tenneswee,"Knox County, Tenneslee",12.838468
2011,47093,0.094619662,7.6997156,Tenkessee,"Knox County, Tennessxe",13.019443
2003,47093,0.030039379,4.7892733,Tennesfee,"knox County, TN",12.886225
2007,47093,0.018848905,4.0889578,Tennqssee,"Knox County, vN",13.000798
2012,47093,0.078033626,7.0151267,Texnessee,Knox Countyi TN,12.994361
2001,47093,0.040095843,4.7799096,Tenxessee,Knox Countyr TN,12.873662
1996,47093,0.14209761,3.4922357,Tenjessee,"Knox Cvunty, TN",12.827042
2010,48257,0.1107471,7.9748569,TX,Knufman,11.530354
1996,16055,0.39279953,7.7703323,Idahx,Kohtenai,11.467854
2008,6095,0.42191547,5.6308718,CA,kolano,13.010806
2007,55039,0.27200687,4.5406671,Wigconsin,kond Du Lac,11.571995
2008,53033,0.099723846,3.1812716,Wahhington,Kong,14.438684
2010,16055,0.26081157,8.9533596,Ihaho,Koogenai,11.876571
2000,16055,0.17203049,7.3348026,ID,Kootecai,11.655034
1997,16055,0.14732328,7.6138124,ydaho,"Kootenai Countr, ID",11.541059
1998,16055,0.22590493,6.6076851,Idvho,"Kootenai County, ID",11.557831
2008,16055,0.30064565,3.3797774,Ideho,"Kootenai County, Ip",11.852706
2004,16055,0.48755676,6.7233143,Ijaho,"Kootenai County, Iv",11.671005
2002,16055,0.20741631,6.5236688,adaho,Kootenai Countys ID,11.65839
2001,16055,0.20156427,6.1538529,fdaho,"Kootenai Crunty, ID",11.652718
2003,16055,0.10985474,7.391511,ID,Kootenak,11.727251
2009,16055,0.2019238,5.7264261,ID,Kootenat,11.903831
2012,16055,0.20854604,10.046129,Igaho,"Kootenay County, Idaho",11.88345
2011,16055,0.24210335,10.724504,Idahp,Kootendi,11.93246
1995,16055,,7.4531674,Idahv,"Kootenri County, Idaho",11.445163
2006,16055,0.25269026,4.5833349,ID,Kootunai,11.832089
1999,16055,0.22851424,8.1267891,hdaho,"Kootznai County, Idaho",11.557225
1998,8035,0.02263605,2.2796109,Cozorado,kouglas,11.81638
1999,37159,0.044513274,3.8900273,NC,kowan County,11.847666
1996,26081,0.084492713,3.8674376,Micrigan,Kpnt,13.227879
2003,53063,0.13429783,7.010355,Waehington,kpokane,13.047005
2010,17089,0.72142535,9.7058725,Ilcinois,Kqne,13.150808
2007,16055,0.18757743,4.5537267,Idahb,"Kqotenai County, ID",11.811807
1999,29071,0.30983755,4.3700356,Missokri,kranklin,11.522499
2004,39057,0.09747082,5.7729335,Opio,"kreene County, Ohio",12.029836
2009,48183,0.16837253,4.3697863,TX,kregg,11.710686
2002,42049,0.81362236,5.8280315,PA,krie,12.630903
2012,26077,0.091864608,7.646687,MI,Krlamazoo,12.538991
2003,36005,0.18491939,10.155789,Ndw York,kronx,14.163918
1997,36007,0.096156739,6.4608254,NY,kroome,12.241875
2002,12033,0.1586712,6.5760627,Fllrida,kscambia,12.684092
1998,27137,0.31680509,4.9762716,Minnekota,"kt. Louis County, Minnesota",12.211596
2008,51179,0.005928471,5.0212598,VA,ktafford,11.733407
2001,53033,0.21350379,3.8458107,Wjshington,Ktng,14.385393
2011,26081,0.10406158,9.3389444,Michagan,"Ktnt County, MI",13.397916
1996,6107,0.1348065,16.796675,Calefornia,"kulare County, CA",12.809685
