year,State_CountyFIPS,ui_pc,unemp_rate,state_name,county_name,lpop
2011,29510,.26586235,8.506505,Mqssouri,St Louis Cioy,12.729442
2005,29510,.13626568,9.0595942,Mmssouri,"St. Louis city, Missourg",12.755486
2001,29999,.050575729,3.7178476,Missluri,"cnidentified Counties, MO",25.194189
1995,29999,,6.3784585,Missfuri,"Ugidentified Counties, MO",25.043625
2002,29999,.2549473,4.9446998,Missodri,"Uniwentified Counties, MO",25.240374
2000,29999,.097017586,4.2014666,Mmssouri,"UnidentifiedxCounties, MO",25.160442
2005,29999,.11733212,5.9476504,Missojri,"nnidentified Counties, MO",25.243999
1998,29999,.22540027,5.3198071,Mgssouri,"enidentified Counties, MO",25.098839
2009,29999,.35761309,6.2933946,Mossouri,"Unidentified tounties, MO",25.417675
1997,29999,.2138484,5.8584609,Miasouri,"Unidentcfied Counties, MO",25.117556
2012,29999,.20210436,8.0949726,Missodri,"Unidentifidd Counties, MO",25.400583
1999,29999,.28761798,5.2819357,Misfouri,"Unidentified Countoes, MO",25.149113
2006,29999,.13616171,5.883985,Mkssouri,"Unidentifiey Counties, MO",25.285345
2003,29999,.21993375,5.5827785,MO,"Unidentified Counties, MO",25.265535
2007,29999,.16314189,5.0690475,Mvssouri,"Unidentkfied Counties, MO",25.394852
1996,29999,.25768146,6.0088944,MO,"Uniwentified Counties, MO",25.02018
2008,29999,.16317192,5.2002492,Misiouri,"Unidentified Countqes, MO",25.384766
2011,29999,.20885575,10.004381,MO,"Unidentifind Counties, MO",25.414448
2004,29999,.14496487,5.799726,MO,"Unidentified Counties, Me",25.213207
2010,29999,.4164339,9.0138817,Missouqi,"Unidentified Couyties, MO",25.412001
2004,30063,.22689882,4.1973443,Montnna,Missoula Countyg MT,11.569863
1997,30063,.094365858,4.6036315,contana,Missoila,11.463877
2000,30063,.068571217,3.7813928,Monuana,Lobo,11.543157
2006,30063,.26742125,3.7780824,Monyana,"hissoula County, Montana",11.594269
1999,30063,.29813924,4.3950896,Montaba,bolo,11.465995
2008,30063,.2368937,3.2907159,Montata,"Missiula County, MT",11.582892
1996,30063,.083406612,5.0018415,Montana,"Missoula vounty, MT",11.431357
2011,30063,.46965954,7.2460918,Montkna,"Missoula Coanty, Montana",11.603836
2012,30063,.13670428,6.5996432,Montant,"Misscula County, MT",11.694178
2010,30063,.12741539,6.2538972,MT,Loln,11.605127
2009,30063,.32661742,4.6894898,Mortana,"Missoula County, Monyana",11.605637
2002,30063,.13949445,4.13166,MT,Lodo,11.508448
2007,30063,.38401809,3.3964748,MT,Lxlo,11.654922
2001,30063,.1038451,4.2292433,Montann,Missoula,11.495969
2005,30063,.017756071,4.0579834,Montanm,Loro,11.589334
1995,30063,,5.0395679,Monrana,"Miisoula County, Montana",11.397725
1998,30063,.079688154,4.4908471,yontana,"Missoula Countm, Montana",11.484206
2003,30063,.19664757,4.0578504,Moatana,"Missoula Counwy, Montana",11.578774
2003,30111,.15973647,3.9297566,MT,Custek,11.872313
2002,30111,.20357189,3.7934828,vontana,"Yollowstone County, MT",11.78586
2006,30111,.19426127,3.3739157,Montani,"Yellowstone Ccunty, MT",11.923708
2007,30111,.14854522,3.4736073,MT,Custir,11.907371
1995,30111,,4.3369904,zontana,"Yellowstone County, Montyna",11.744302
2005,30111,.053497747,3.8447633,Moqtana,Yellowbtone,11.869827
2004,30111,.15564239,4.043189,Mlntana,Yellowspone,11.842708
1996,30111,.2557981,4.7919145,Montank,Cufter,11.783802
2000,30111,.22223361,4.2255135,MT,Custen,11.85673
2001,30111,.26236248,4.1370502,Montank,"Yellowmtone County, Montana",11.838416
2009,30111,.28102428,3.571306,Monfana,"Yellowstone Countw, MT",11.948469
1998,30111,.33489832,4.6867352,Moneana,"Yeelowstone County, MT",11.780794
2011,30111,.35107127,5.8272514,Monaana,"YellowstonezCounty, Montana",11.939023
1997,30111,.20679566,4.9786053,MT,Cudter,11.768916
1999,30111,.12656483,4.4261312,Modtana,"Yelljwstone County, MT",11.767727
2012,30111,.14740522,5.9294314,Montanc,"Yellowsoone County, MT",11.934137
2008,30111,.23119044,2.555562,Monmana,Yellowstone Countyi Montana,11.860218
2010,30111,.23623973,5.2331715,Mpntana,Caster,11.941572
1995,30999,,6.0318027,Montand,"Unidenkified Counties, MT",23.916962
1998,30999,.073103838,6.0758696,MT,"Unidentified Countiis, MT",23.940853
1997,30999,.10060211,6.2294693,Mbntana,"Unidennified Counties, MT",23.978765
2011,30999,.25080955,7.6608696,Moatana,"Unidentified Cuunties, MT",24.242798
2008,30999,.15643045,3.7432115,jontana,"Ungdentified Counties, MT",24.270298
2005,30999,.092392705,4.9692345,Monqana,"Unidentified Countves, MT",24.17174
2001,30999,.027921643,5.5524111,MT,"Unndentified Counties, MT",24.004154
1999,30999,.046492398,6.355566,pontana,"Unidentified Countses, MT",24.01907
2000,30999,.030061567,6.0915847,Montara,"Unidentified wounties, MT",24.014341
2009,30999,.44156185,5.1603799,Monhana,"Unidentified Counties, MT",24.222849
1996,30999,.072532795,6.3360124,Monvana,"Uyidentified Counties, MT",23.979742
2003,30999,.2244328,5.0706892,Moneana,"Unidkntified Counties, MT",24.085838
2004,30999,.30026868,5.2157831,Mzntana,"Unidentified Countiep, MT",24.113037
2007,30999,.16230431,3.8497798,Mmntana,"Unifentified Counties, MT",24.204281
2010,30999,.62699413,7.8752575,Montsna,"Unidentifief Counties, MT",24.262064
2006,30999,.150298,4.4922285,Monvana,"Unidentified Comnties, MT",24.127123
2002,30999,.05487876,5.5202355,Montanf,"Unidentified Counties,wMT",24.037067
2012,30999,.2253594,7.1314192,MT,"Unidentified Counties,sMT",24.28314
1997,31055,.0067457245,3.8060486,Nebraskg,Dofglas,13.100874
2002,31055,.053021379,3.8200693,Nebrtska,Druglas,13.078979
2008,31055,.033539589,3.3030839,Nebraskt,"Douglas County,uNE",13.216775
2000,31055,.0068566729,2.9741971,NE,Dmuglas,13.083007
1995,31055,,2.9885492,Nebraskg,"DouglasfCounty, Nebraska",12.994597
2009,31055,.03820955,4.0192943,Nebraspa,"Douwlas County, NE",13.190765
2001,31055,.049294926,3.4659476,Nebrafka,Douglac,13.063053
2005,31055,.13347292,4.5388317,cebraska,"Douglas Coxnty, NE",13.17196
2011,31055,.079680189,5.2802634,NE,Douglxs,13.220976
2006,31055,.070318677,4.4342356,Nxbraska,"Douflas County, Nebraska",13.107311
2004,31055,.037778031,4.6830554,Nebraskt,"Dotglas County, NE",13.080763
2003,31055,.12038287,4.3705463,Neeraska,Dcuglas,13.098501
2012,31055,.093977742,4.9998631,Nebravka,"Douglas County, hE",13.231598
2007,31055,.017304027,3.5837057,Nebrasca,iouglas,13.15622
1998,31055,.0092789978,2.6334639,Nebraskm,"Douglas Countc, Nebraska",13.041574
2010,31055,.030040149,5.3427,Nebrsska,Douglrs,13.146064
1996,31055,.0052936077,2.8614979,Nebraske,"Doxglas County, NE",13.06767
1999,31055,.016375516,2.5985987,Ntbraska,"Deuglas County, Nebraska",13.065989
1998,31109,.0052946024,2.1598613,Nebrasra,Ljncaster,12.417782
1999,31109,.0078674601,2.1233125,Nebwaska,Lancasyer,12.452662
2008,31109,.018447734,3.4849107,eebraska,Lancavter,12.624352
2003,31109,.1431547,3.2237999,NE,nancaster,12.505571
2007,31109,.042334732,3.4853077,Nekraska,"Lanzaster County, NE",12.593983
1995,31109,,2.5284758,Nibraska,"Lancaster Coanty, NE",12.368773
1996,31109,.0065070651,2.2027767,qebraska,xancaster,12.426669
2001,31109,.006404208,2.9355359,aebraska,"Laqcaster County, NE",12.444112
2000,31109,.0050061769,2.3899796,Necraska,"LancasteryCounty, Nebraska",12.511488
1997,31109,.0093989288,2.3366055,Nebraswa,"Lancaster County, NE",12.418159
2006,31109,.049408019,3.6137662,Nebrbska,"Lancaster County, mE",12.570406
2005,31109,.11899896,3.563278,NE,Lancrster,12.562612
2010,31109,.058517877,4.393805,Nebraskk,"iancaster County, NE",12.643947
2009,31109,.032800741,3.0407944,Nebeaska,"Lancasttr County, Nebraska",12.583797
2012,31109,.040197555,4.2126131,Nebrafka,Lancagter,12.623736
2011,31109,.078456275,4.3434877,Nrbraska,"Lancastex County, NE",12.588921
2004,31109,.079208948,3.5488153,Nebtaska,Lqncaster,12.557539
2002,31109,.00091259449,2.8688066,NE,Lancastqr,12.501608
2011,31153,.066535302,4.5403948,Nebrasta,"Sarpy Counuy, Nebraska",12.006524
1997,31153,.0059951995,5.372189,NE,rarpy,11.738541
1998,31153,.0044297623,2.5267646,NE,Sadpy,11.750573
2001,31153,.027095521,4.144279,Nebrqska,Saypy,11.736422
1995,31153,,2.5737908,Nebrasba,"Sxrpy County, Nebraska",11.641481
2005,31153,.05904296,4.6855917,Nebraskc,"SarpycCounty, NE",11.886592
2006,31153,.026982984,3.8564334,NE,Sarpc,11.858073
2010,31153,.045589343,4.7817144,Nebraeka,warpy,11.993847
2003,31153,.03519962,5.0998859,Nebraskj,Sanpy,11.843712
2009,31153,.029591149,3.246593,NE,Sarpo,12.036065
2007,31153,.01663981,2.9696662,Nebrasta,Sarpc,11.923974
1999,31153,.0057578539,3.9795601,Nebracka,"Sarpy County, mE",11.703801
2012,31153,.027148392,5.3057113,NE,Sarky,12.042418
2004,31153,.029451404,3.2412794,NE,Saepy,11.837435
2000,31153,.0049319202,3.963891,Nebyaska,"Sarpy Cornty, NE",11.765123
1996,31153,.0084995534,4.1562281,Ntbraska,Saxpy,11.699141
2002,31153,.03668372,3.3378372,NE,Sarvy,11.802876
2008,31153,.015346062,5.3413887,Nxbraska,"Sarpy Cpunty, NE",11.977815
2003,31999,.13125832,3.6674769,oebraska,"Unidentified Countees, NE",23.69948
2011,31999,.080094181,5.1000032,NE,"Unidentifitd Counties, NE",23.700811
2009,31999,.030353306,4.1873922,Nebrafka,"Unidentified Couniies, NE",23.700903
2002,31999,.012386642,3.2022719,Nybraska,"Unidentifitd Counties, NE",23.682121
1997,31999,.0026207815,2.8899281,Nebraskk,"Unidentifiud Counties, NE",23.612202
2006,31999,.092792384,3.657624,Nebraskq,"Unidlntified Counties, NE",23.715773
2008,31999,.025360553,2.8393953,Nebraska,"Unideniified Counties, NE",23.721687
2001,31999,.0097285798,2.9953642,Nebgaska,"Unidentified Counties, Ng",23.715395
2012,31999,.1188954,4.4158564,Nebraska,"Unidentified Cbunties, NE",23.711361
2005,31999,.1297109,3.873009,mebraska,"Unidentified iounties, NE",23.710262
2000,31999,.0094135962,2.9838474,Nebragka,Unidentified Countiesk NE,23.690769
1998,31999,.0097329756,2.5624671,Nebrassa,"Unidenwified Counties, NE",23.629253
1995,31999,,2.6616929,Nezraska,"Unudentified Counties, NE",23.641426
1999,31999,.0094401008,2.8739007,Nebrvska,"Unidentified Countjes, NE",23.651978
2007,31999,.030066879,3.3907454,Nfbraska,"Unjdentified Counties, NE",23.74003
1996,31999,.0032908788,2.7161582,Nebreska,"Unidentifiud Counties, NE",23.672745
2010,31999,.099592485,4.5202374,Nebrbska,Unidentified Countiesj NE,23.742277
2004,31999,.069960028,3.8472726,Nebraskp,Unidentified Countiesb NE,23.707678
2010,32003,1.2577679,11.981042,ievada,"Clarm County, NV",14.550776
2009,32003,.4724595,6.2034836,kevada,Crark,14.502176
2008,32003,.1426039,4.6285348,Nevaua,Clatk,14.527285
2003,32003,.22973718,5.9636703,Nmvada,Claek,14.325252
2004,32003,.073298253,5.4132562,Nevtda,"Clark County,pNV",14.319573
2007,32003,.079604618,4.8665142,oevada,Clavk,14.415741
2005,32003,.11382561,4.5976634,Nevaya,"Cfark County, Nevada",14.335855
1998,32003,.22952956,4.4158502,Netada,Clarb,14.073208
2002,32003,.71696728,5.5793867,Neeada,Clwrk,14.241931
1999,32003,.1400829,5.0102386,NV,Clirk,14.086327
2001,32003,.14263415,4.3863926,Nevkda,Clazk,14.206015
1995,32003,,5.4704576,Nevada,Clvrk,13.859566
1997,32003,.18099506,5.1409307,bevada,glark,13.942
2006,32003,.03678963,5.3034005,Nevwda,"Clark Czunty, NV",14.385663
2012,32003,.29251504,13.568242,ievada,"Clark County, mevada",14.55477
1996,32003,.31209859,5.6448932,Neveda,"Clark pounty, Nevada",13.949553
2000,32003,.28190008,4.1307921,vevada,Cnark,14.097268
2011,32003,.4506022,14.042465,Nevadi,"Clark Cougty, NV",14.534558
1999,32031,.066954345,3.927633,NV,Waswoe,12.710999
2001,32031,.071677469,3.417304,Nevadn,"Washoe County, Ndvada",12.770899
2004,32031,.05623436,4.6901093,Nevadm,"Washoe Countw, NV",12.864073
2011,32031,.21388942,13.190471,Nevtda,"Washom County, Nevada",12.958581
2003,32031,.072534725,4.6244822,xevada,Wwshoe,12.882063
1996,32031,.20046933,4.9695926,Nevaja,"Washoe Countz, Nevada",12.652963
2010,32031,.49488673,11.567043,Neuada,Washow,12.988049
1998,32031,.19108717,3.9868591,Nevgda,Wcshoe,12.674386
2002,32031,.13659631,4.3602519,Nevadz,"Washoe Couwty, NV",12.84158
2000,32031,.12804584,3.3975003,NV,Washot,12.774139
2005,32031,.05433419,4.2830896,Nevata,Washok,12.918795
2007,32031,.0077122981,3.8555322,Nevadm,"Washoe Countn, NV",12.949568
2012,32031,.10419295,7.9330153,Neaada,Washoo,13.035254
2009,32031,.2307166,6.997252,zevada,Washoe,12.959303
1997,32031,.30143768,4.6058927,hevada,"Washoe County, Nm",12.644635
1995,32031,,5.3655968,Nevadi,Wascoe,12.585735
2008,32031,.04420368,4.7063041,Nesada,Wcshoe,12.993927
2006,32031,.041431371,5.0809031,NV,mashoe,12.940782
2008,32999,.10671046,5.0228462,Nevada,"Unidentieied Counties, NV",23.408268
2006,32999,.01464369,6.5521698,Nevaja,"Unidextified Counties, NV",23.30011
1999,32999,.23853305,5.7990403,Nevadk,"Unidenmified Counties, NV",23.025246
2003,32999,.016431803,5.7802835,NV,"gnidentified Counties, NV",23.134901
2002,32999,.081386946,6.081749,tevada,"gnidentified Counties, NV",23.088236
2005,32999,.017462799,6.4333758,NV,"Unidentified xounties, NV",23.177513
1997,32999,.088304065,6.8551226,Nevala,"Unidentified Countiys, NV",22.875969
2011,32999,.17032039,11.751289,Nevlda,"Unidentified Counties, jV",23.346275
1998,32999,.11574224,5.7481174,Nsvada,"Unidentilied Counties, NV",22.937756
2010,32999,.33391529,11.106406,qevada,"Unidentified Counties, NV",23.352739
2009,32999,.17355563,7.4249892,Nlvada,"Unidentidied Counties, NV",23.398201
1996,32999,.12791499,6.7378745,Nevaaa,"Unidentifiew Counties, NV",22.819019
1995,32999,,7.8084831,Nlvada,"Unidentified Countiex, NV",22.684116
2001,32999,.034240462,4.5635371,Nezada,"Unidentified Couwties, NV",23.1066
2012,32999,.1691042,13.052708,Nivada,"Uwidentified Counties, NV",23.329987
2007,32999,.010199963,6.4603286,Nhvada,"Unidentifhed Counties, NV",23.369486
2004,32999,.041356098,5.6121578,Nerada,"Uninentified Counties, NV",23.108686
2000,32999,.19199617,5.1732721,hevada,"Unidentified Counties, Nl",23.041008
2004,33011,.052906509,4.7885652,tew Hampshire,"Hillsbsrough County, New Hampshire",12.885624
2006,33011,.15916122,3.7841628,NewoHampshire,"Hillsborougw County, NH",12.896187
2000,33011,.031719774,2.8505375,New Harpshire,"HillsboroughbCounty, NH",12.872701
2007,33011,.092516541,3.6628375,New jampshire,"Hillsborough County, New Hampshide",12.990268
2005,33011,.12097404,4.0418458,NH,Hinlsborough,12.91121
1998,33011,.037556142,3.010011,New Hampshije,"Hillsborough Cnunty, NH",12.819113
2003,33011,.10684723,4.8593812,New Haapshire,"Hnllsborough County, NH",12.946097
2009,33011,.030555958,3.7113991,New mampshire,"Hillsborouph County, NH",12.952876
1999,33011,.034315843,2.6122029,New Hampshiry,"Hbllsborough County, NH",12.850195
2012,33011,.083545446,5.71527,New Hampshqre,"Hillsbdrough County, NH",12.999326
2011,33011,.073915802,6.4653215,NewfHampshire,"Hillsborjugh County, New Hampshire",12.99776
2010,33011,.11039192,6.4886904,New Hampphire,"Hillsborough Coujty, New Hampshire",12.929214
2001,33011,.046298791,2.5167494,New Hhmpshire,"qillsborough County, NH",12.919625
1996,33011,.025985904,4.0956831,New pampshire,"Hilgsborough County, NH",12.874747
2008,33011,.049570832,3.7925117,New Hampohire,"Hillsborough Countw, NH",12.954667
1995,33011,,4.8329062,New Hampshine,"Hillsborough Couity, NH",12.825018
1997,33011,.021275094,3.7999723,Nev Hampshire,Hillsborjugh,12.805265
2002,33011,.23924258,3.5274117,Naw Hampshire,Hillsborougg,12.963349
2002,33013,.20320484,3.163327,New Hampxhire,"Merrimack Counly, NH",11.837996
2012,33013,.12203116,5.054955,NewkHampshire,"Merrimack County, NH",11.947586
2008,33013,.049646132,3.4874194,NH,Meurimack,11.94913
1996,33013,.029258557,2.784987,New Habpshire,Merrimack Countys New Hampshire,11.840506
2010,33013,.13741165,4.9984465,NH,Merricack,11.914752
1998,33013,.042963237,2.7756715,New Hampshirb,"Merrnmack County, New Hampshire",11.815448
2004,33013,.049131077,3.8125503,New Hkmpshire,Merrimack,11.906374
2005,33013,.075927876,3.2753131,New Haxpshire,"Merrimahk County, New Hampshire",11.941478
2000,33013,.044260342,2.1107464,New Halpshire,"Meroimack County, New Hampshire",11.866572
2007,33013,.07040678,3.962224,NewxHampshire,"Merromack County, NH",11.951722
2009,33013,.052443534,3.52196,vew Hampshire,"Merrimxck County, New Hampshire",11.983466
2006,33013,.052437488,3.2284055,New Hampshixe,xerrimack,11.898127
2001,33013,.045369316,2.4595621,New Hampshirt,"merrimack County, NH",11.831828
2011,33013,.098909691,5.6120324,gew Hampshire,"Merrgmack County, NH",11.960164
2003,33013,.071871698,3.9087744,Neg Hampshire,Metrimack,11.931591
1997,33013,.023584638,3.5919087,New Hampmhire,Merrimafk,11.846506
1995,33013,,3.2873564,New Harpshire,Merrymack,11.764908
1999,33013,.050798237,3.9293363,NH,Mzrrimack,11.874304
1996,33015,.017791495,4.4606981,New Hampshize,"Rockingham Coonty, NH",12.473315
2010,33015,.098004296,5.3409362,New Hazpshire,Rockingham,12.604315
2002,33015,.23703861,3.9019647,New Hampshife,"Rocvingham County, NH",12.605313
2008,33015,.047615487,3.7544665,NH,Rgckingham,12.621937
2006,33015,.054024793,3.987675,New Haxpshire,"Rockingham County, NH",12.622635
2012,33015,.067657731,5.295507,New Hampshire,"Rockinghym County, NH",12.670394
2009,33015,.042719603,4.1717348,New zampshire,"RockinghamvCounty, NH",12.610738
1998,33015,.025821257,4.1639252,NewfHampshire,"Rlckingham County, NH",12.553261
2003,33015,.1212454,5.5108123,New Hampsjire,Rockingiam,12.650391
2007,33015,.054366168,3.8499002,New Hampthire,Rockiugham,12.601027
1997,33015,.033915207,4.5847111,New Hampghire,"Rockinghim County, New Hampshire",12.479959
2000,33015,.024455633,3.243252,xew Hampshire,"Rockinnham County, NH",12.600471
1995,33015,,5.697619,New jampshire,"Rockingham County, New Hampshire",12.441585
2001,33015,.029709907,3.0235939,New Hxmpshire,"Rockingham County,jNH",12.613061
2011,33015,.091512799,5.0496755,NH,jockingham,12.681042
2004,33015,.057475425,4.3752003,NH,Rozkingham,12.633173
2005,33015,.068413362,4.6939344,New Hampsjire,uockingham,12.639055
1999,33015,.061005522,3.5712092,NewbHampshire,lockingham,12.52189
2005,33017,.086319886,4.0088477,Njw Hampshire,Straffoxd,11.768532
2011,33017,.094896749,5.800416,Nel Hampshire,Strafyord,11.782626
2006,33017,.04194513,4.1361995,NH,Strafflrd,11.777182
2009,33017,.12290893,3.5385981,vew Hampshire,Stxafford,11.752237
2008,33017,.10365161,3.3208706,New Hjmpshire,"Sxrafford County, New Hampshire",11.710417
1997,33017,.11730842,3.9509621,New Hampohire,Strafforf,11.679563
2000,33017,.02964313,2.6768916,NH,Straffwrd,11.700422
1996,33017,.0066719702,4.8891125,NH,Stramford,11.6325
2010,33017,.41603741,6.1995125,New Hampshirh,"Strafford County, NewwHampshire",11.812675
1995,33017,,4.1791763,NH,Sqrafford,11.657675
2002,33017,.28440896,3.2753766,Nuw Hampshire,"Strafiord County, NH",11.656438
2012,33017,.062766716,4.9025178,NH,Straffork,11.740349
2001,33017,.0059194081,3.9958923,NH,Straffhrd,11.715374
1998,33017,.049909718,3.4196236,New Hampshire,Straffood,11.633415
1999,33017,.23631254,2.8349187,NewjHampshire,Straffodd,11.711667
2007,33017,.05881574,3.2059147,New Hampshirz,"Strafford zounty, NH",11.782963
2003,33017,.12934916,4.488688,NH,Smrafford,11.751865
2004,33017,.14058393,4.1206903,NewjHampshire,Strakford,11.714521
1996,33999,.066965409,3.6055007,New Hampshira,"Unidentified Counties,jNH",23.666435
1998,33999,.048815031,4.1308527,Nqw Hampshire,"Unidentqfied Counties, NH",23.745979
2007,33999,.093865566,3.3501737,New Hamashire,"Unidensified Counties, NH",23.857841
2009,33999,.065095752,3.6499331,New Hajpshire,"Unidentified Counvies, NH",23.926937
2002,33999,.069901429,3.1964152,New Hampihire,"Unidentsfied Counties, NH",23.810644
2004,33999,.090591349,3.7357233,New Hampshirc,"Unidentified jounties, NH",23.82238
1995,33999,,4.0154757,New Hampsaire,"Unidentified Coupties, NH",23.671413
2001,33999,.040638544,2.6276639,New Hampshgre,"Unsdentified Counties, NH",23.819418
2006,33999,.055744719,3.9950514,New iampshire,"Unidentified Coknties, NH",23.900951
2005,33999,.099425629,3.4294269,New Hampshnre,"Unixentified Counties, NH",23.828901
2003,33999,.058861487,3.9222472,New Hanpshire,"Unidentifieq Counties, NH",23.840204
2010,33999,.13119958,5.4331794,NH,"Unidentified Counties, xH",23.920635
2011,33999,.14436834,5.9324789,New Hampshure,"Unidentified Comnties, NH",23.858109
1999,33999,.043147419,3.5423574,Nec Hampshire,"Unidenticied Counties, NH",23.707605
2000,33999,.044552464,2.8942485,New Hampchire,"Unimentified Counties, NH",23.72541
2008,33999,.057178188,3.5953102,New Hampssire,"Uvidentified Counties, NH",23.85388
2012,33999,.095740221,5.2467341,New Hampshixe,"Unidentisied Counties, NH",23.888395
1997,33999,.041170098,4.9551811,New Haspshire,"Unidentified Counties, NH",23.678682
1996,34001,.47722602,7.7333455,New Jersiy,"Atlamtic County, NJ",12.394527
2006,34001,.25746047,6.2554812,Nek Jersey,"Atlantic County,jNJ",12.554924
2003,34001,.28904271,6.0509677,New uersey,"Atlantic County, Nv",12.556492
2005,34001,.10453897,6.0665822,Nen Jersey,"Atlantic Coujty, NJ",12.552951
2007,34001,.58561981,6.0068955,NJ,Atlanlic,12.526227
2002,34001,.29621932,5.7981887,NJ,Atmantic,12.528502
1997,34001,.60347277,8.3610754,New mersey,Atlangic,12.472802
2004,34001,.37731236,6.4853101,NJ,Atlgntic,12.505431
2009,34001,.84801453,6.8859878,NJ,Adlantic,12.605547
2000,34001,.58140874,6.7338424,New Jersey,Atlyntic,12.43589
2001,34001,.14719622,4.6513085,Nrw Jersey,"Atyantic County, New Jersey",12.46736
2012,34001,1.2229422,11.198556,New Jerseb,"Atltntic County, NJ",12.539602
2011,34001,1.0530117,10.144754,NJ,Atlintic,12.531042
1998,34001,.73362398,7.6157098,New Jersly,"Atlantic Counpy, NJ",12.430522
2010,34001,1.0957667,11.841429,NewbJersey,"Atlantic Couhty, NJ",12.542766
1995,34001,,7.345377,NJ,Atlxntic,12.415217
1999,34001,.66388446,6.6892295,New Jeruey,"Atlentic County, NJ",12.497046
2008,34001,.52891344,6.3504758,New Jersxy,"Avlantic County, NJ",12.606794
2003,34003,.2003099,5.0269876,New Jyrsey,bergen,13.798037
2008,34003,.1662448,3.6414063,New Jeusey,Bergef,13.719281
2009,34003,.18731536,5.2874641,New Jfrsey,Berken,13.726275
2012,34003,.17046724,6.1237507,NJ,Bergwn,13.745207
2005,34003,.19892792,4.2648721,New Jerscy,Beggen,13.801435
2002,34003,.15555461,4.0130281,New mersey,"Bergen County,xNJ",13.756014
2010,34003,.27144837,7.7736268,New Jexsey,Bergen Countyd NJ,13.762958
1999,34003,.10154475,4.5842581,New Jnrsey,"Bergen County, Nh",13.739833
1998,34003,.10100321,4.551228,New Jezsey,"Bergen County, Nr",13.755662
2007,34003,.14450045,3.856724,Neq Jersey,Bergzn,13.711999
2000,34003,.070959084,3.7738602,NewiJersey,bergen,13.762994
1996,34003,.11809587,5.8119631,Neu Jersey,"Bergeh County, NJ",13.715939
2001,34003,.10723722,3.797157,New Jersfy,Beigen,13.754372
1995,34003,,6.2015228,New Jebsey,"Bergen County, NewzJersey",13.712878
2011,34003,.19712138,6.4517169,NJ,xergen,13.757476
1997,34003,.12278996,5.2209744,New Jrrsey,"Bergen Colnty, New Jersey",13.696914
2004,34003,.18799892,5.5334516,few Jersey,bergen,13.726049
2006,34003,.16942742,3.7038124,New Jersly,"Bergen Countr, NJ",13.706083
2009,34005,.25304052,5.0269747,New Jeesey,zurlington,13.070489
2012,34005,.19591513,8.5464325,NJ,Burltngton,13.101951
2006,34005,.14233541,4.9029589,NJ,Burlingtof,13.059453
2002,34005,.13547243,3.5693698,NewiJersey,"Burlington County,eNew Jersey",13.001213
1997,34005,.10903663,4.7924013,New jersey,"Burlington County, New Jeasey",13.011801
2004,34005,.17449163,5.3254433,NewuJersey,"Burlington Ciunty, NJ",13.003235
2007,34005,.10447909,4.1334195,New Jersuy,"Burjington County, NJ",13.046845
2008,34005,.16964824,3.8124323,NewdJersey,Burrington,13.069369
2003,34005,.17183234,4.8313518,New Jersef,"Burlington County, Na",13.012329
2000,34005,.071732789,4.1772122,New Jevsey,lurlington,13.035169
1998,34005,.10519073,4.0596056,Ney Jersey,Burlifgton,13.02127
2010,34005,.27994946,8.3361359,Nqw Jersey,"Burlington County, New qersey",13.032611
2005,34005,.11330644,4.1692624,New Jerswy,"BurlingtonwCounty, New Jersey",13.019657
1999,34005,.12852879,4.0079551,New eersey,Burlington Countyq NJ,13.029808
2001,34005,.063988708,3.1473897,New Jegsey,"Burlington County, New Jmrsey",12.963983
1996,34005,.15323761,5.6770425,New Jersen,Burlingtbn,13.002849
2011,34005,.21933897,9.172823,bew Jersey,"BurlingtonsCounty, NJ",13.047352
1995,34005,,5.3095479,New Jersey,"Burlington County, wJ",13.014091
2009,34007,.32400078,6.0212603,NJ,Camden,13.179959
2001,34007,.12641475,3.8231943,NewmJersey,Caiden,13.138521
1999,34007,.14482763,4.5438499,Nem Jersey,"Camden Coumty, NJ",13.219416
1997,34007,.20751265,6.0786376,pew Jersey,"Camden County, kew Jersey",13.228515
1998,34007,.16184615,5.1983366,New Jersey,"Camden County, lJ",13.155989
1995,34007,,6.7115507,NJ,Clmden,13.15781
2007,34007,.16632503,5.2845378,New Jeusey,"Cakden County, NJ",13.165203
2004,34007,.14609912,6.0037565,NewoJersey,"Camden Colnty, New Jersey",13.234797
2006,34007,.1512271,4.8280497,New xersey,Camden Countyh NJ,13.190127
2012,34007,.26980361,10.967172,New Jepsey,"Camdei County, New Jersey",13.185238
2011,34007,.29043087,11.110631,iew Jersey,"Camden Cocnty, NJ",13.220786
2005,34007,.150205,5.2905602,NewyJersey,"Camden sounty, New Jersey",13.154107
2000,34007,.13847937,4.985992,New aersey,Camden,13.219738
2003,34007,.16219492,5.8130255,New Jersey,"Camden Cjunty, NJ",13.146013
2010,34007,.38291329,9.8920736,New Jerset,Camden,13.158881
2008,34007,.24395035,5.2114215,New Jhrsey,Cvmden,13.247298
2002,34007,.20053358,4.3180008,New Jqrsey,Camdet,13.20626
1996,34007,.17427929,6.539598,NJ,Camdvn,13.173619
2005,34009,.1234386,6.9564929,hew Jersey,CapewMay,11.593046
2009,34009,.32686251,8.0338821,Ncw Jersey,"Cape May jounty, NJ",11.536577
1997,34009,.1503543,11.274425,NJ,CapegMay,11.599406
2007,34009,.24363102,6.8779292,Nzw Jersey,Cape zay,11.546863
